x	GeneID
FAM47E-STBD1	100631383
STBD1	8987
CCDC158	339965
SHROOM3	57619
AC107072.2	0
AC107072.1	0
SOWAHB	345079
SEPT11	55752
CCNI	10983
CCNG2	901
AC092674.1	0
CXCL13	10563
CNOT6L	246175
MRPL1	65008
FRAS1	80144
ANXA3	306
LINC01094	100505702
AC098818.2	0
BMP2K	55589
PAQR3	152559
LINC01088	100505875
NAA11	84779
GK2	2712
LINC00989	100506035
AC092542.1	0
LINC02469	105377301
PCAT4	118425
ANTXR2	118429
AC021127.1	0
PRDM8	56978
FGF5	2250
CFAP299	255119
BMP3	651
PRKG2	5593
AC139722.1	0
RASGEF1B	153020
AC124016.2	0
HNRNPD	3184
AC124016.1	0
HNRNPDL	9987
ENOPH1	58478
TMEM150C	441027
LINC00575	439934
SCD5	79966
SEC31A	22872
THAP9-AS1	100499177
THAP9	79725
LIN54	132660
COPS4	51138
PLAC8	51316
AC114781.2	0
COQ2	27235
HPSE	10855
HELQ	113510
MRPS18C	51023
ABRAXAS1	84142
GPAT3	84803
AC021192.1	0
AC104063.1	0
NKX6-1	4825
CDS1	1040
WDFY3	23001
WDFY3-AS1	0
ARHGAP24	83478
MAPK10	5602
AC104827.1	0
PTPN13	5783
SLC10A6	345274
C4orf36	132989
AC093827.5	0
AC093827.4	0
AFF1	4299
KLHL8	57563
AC108516.1	0
HSD17B13	345275
HSD17B11	51170
NUDT9	53343
AC112250.2	0
SPARCL1	8404
AC093895.1	0
DSPP	1834
DMP1	1758
IBSP	3381
MEPE	56955
SPP1	6696
PKD2	5311
ABCG2	9429
PPM1K	152926
AC107067.1	0
HERC6	55008
HERC5	51191
PYURF	100996939
PIGY	84992
AC098582.1	0
AC083829.2	0
HERC3	8916
NAP1L5	266812
FAM13A-AS1	285512
FAM13A	10144
TIGD2	166815
AC104785.1	0
GPRIN3	285513
AC097478.1	0
SNCA	6622
AC097478.2	0
AC097478.4	0
AC097478.3	0
SNCA-AS1	644248
MMRN1	22915
CCSER1	401145
AC004054.1	0
AC074124.1	0
AC093810.1	0
LNCPRESS2	101929194
AC112695.1	0
GRID2	2895
AC095059.1	0
AC110800.1	0
ATOH1	474
AC096746.1	0
SMARCAD1	56916
HPGDS	27306
PDLIM5	10611
AC108067.1	0
BMPR1B-DT	100507012
BMPR1B	658
UNC5C	8633
AC106881.1	0
PDHA2	5161
LINC02267	105377338
AC108515.1	0
STPG2	285555
STPG2-AS1	101410545
AC019077.1	0
RAP1GDS1	5910
TSPAN5	10098
AC108159.1	0
AC114811.2	0
EIF4E	1977
AC019131.1	0
METAP1	23173
AC019131.2	0
ADH5	128
AP002026.1	0
ADH4	127
ADH6	130
ADH1A	124
ADH1B	125
ADH1C	126
ADH7	131
C4orf17	84103
TRMT10A	93587
MTTP	4547
AC083902.1	0
C4orf54	285556
DAPP1	27071
LAMTOR3	8649
DNAJB14	79982
H2AFZ	3015
AC097460.1	0
DDIT4L	115265
AP001961.1	0
EMCN	51705
PPP3CA	5530
AP001816.1	0
BANK1	55024
AP002075.1	0
SLC39A8	64116
AC098487.1	0
AF213884.3	0
NFKB1	4790
MANBA	4126
UBE2D3	7323
AC018797.2	0
CISD2	493856
SLC9B1	150159
SLC9B2	133308
BDH2	56898
CENPE	1062
LINC02428	101929448
AC105460.2	0
AC105460.1	0
TACR3	6870
LINC02503	105377349
AC004052.1	0
CXXC4	80319
CXXC4-AS1	101929468
AC004063.1	0
AC004053.1	0
AC096577.1	0
AC004069.1	0
TET2	54790
TET2-AS1	104384744
PPA2	27068
AC004066.2	0
ARHGEF38	54848
INTS12	57117
GSTCD	79807
AC008243.1	0
NPNT	255743
AC109361.2	0
AC109361.1	0
TBCK	93627
AIMP1	9255
GIMD1	100507096
LINC02173	105377355
DKK2	27123
AC104663.1	0
PAPSS1	9061
SGMS2	166929
AC096564.1	0
CYP2U1	113612
AC096564.2	0
HADH	3033
LEF1	51176
RPL34-AS1	285456
RPL34	6164
OSTC	58505
ETNPPL	64850
COL25A1	84570
ZCCHC23	645078
SEC24B-AS1	100533182
SEC24B	10427
MCUB	55013
CASP6	839
AC004067.1	0
PLA2G12A	81579
AC126283.2	0
CFI	3426
AC126283.1	0
GAR1	54433
RRH	10692
LRIT3	345193
EGF	1950
ELOVL6	79071
ENPEP	2028
AC098798.1	0
PANCR	110231149
PITX2	5308
LINC01438	0
AC083795.2	0
AC139718.2	0
AC139718.1	0
AC004704.1	0
FAM241A	132720
AC109347.1	0
AP1AR	55435
AC109347.2	0
TIFA	92610
ALPK1	80216
NEUROG2	63973
AC023886.1	0
ZGRF1	55345
LARP7	51574
AC106864.1	0
AC106864.2	0
ANK2	287
AC017007.5	0
AC093879.1	0
AC093879.2	0
CAMK2D	817
ARSJ	79642
AC104779.1	0
UGT8	7368
NDST4	64579
MTRNR2L13	100463500
AC106892.1	0
TRAM1L1	133022
LINC02262	105377389
LINC02263	105377390
LINC01378	103689918
LINC02264	105377391
NDST3	9348
SNHG8	100093630
PRSS12	8492
AC110079.2	0
METTL14	57721
SEC24D	9871
SYNPO2	171024
MYOZ2	51778
USP53	54532
C4orf3	401152
FABP2	2169
AC093752.3	0
AC093752.2	0
PDE5A	8654
LINC01365	101927007
LINC02502	100996694
AC097173.2	0
MAD2L1	4085
AC108866.1	0
AC025741.1	0
PRDM5	11107
NDNF	79625
AC105254.1	0
TNIP3	79931
QRFPR	84109
ANXA5	308
AC079341.3	0
TMEM155	132332
AC079341.1	0
EXOSC9	5393
CCNA2	890
BBS7	55212
AC079341.2	0
TRPC3	7222
KIAA1109	84162
ADAD1	132612
IL2	3558
IL21	59067
IL21-AS1	100996941
BBS12	166379
FGF2	2247
AC021205.3	0
NUDT6	11162
SPATA5	166378
SPRY1	10252
AC093821.1	0
LINC02435	107986311
LINC01091	285419
AC096732.1	0
AC121154.1	0
LINC02516	101927087
ANKRD50	57182
FAT4	79633
AC105919.1	0
LINC02379	101927109
AC096773.1	0
AC093772.1	0
INTU	27152
SLC25A31	83447
HSPA4L	22824
AC093591.2	0
PLK4	10733
MFSD8	256471
ABHD18	80167
LARP1B	55132
PGRMC2	10424
AC108062.1	0
AC110609.1	0
AC078850.1	0
AC078850.2	0
JADRR	0
JADE1	79960
SCLT1	132320
C4orf33	132321
AC082650.1	0
LINC02466	101927282
LINC02465	107986313
LINC02479	105377420
AC093831.1	0
LINC02377	105377424
SNHG27	101927305
AC096711.2	0
AC096711.3	0
AC096711.1	0
AC114741.1	0
LINC01256	104355285
AC115622.1	0
AC110751.1	0
AC105383.1	0
PCDH10	57575
AC079380.1	0
PABPC4L	132430
AC109830.1	0
LINC02462	105377434
AC093722.1	0
AC104619.2	0
AC107463.1	0
LINC02485	105377439
AC105362.1	0
LINC00613	100507528
AC073429.2	0
AC018680.1	0
AC073429.1	0
LINC02511	105377441
LINC02510	729307
PCDH18	54510
LINC02172	105377443
AC116563.1	0
AC131956.2	0
AC131956.1	0
LINC00616	641365
SLC7A11	23657
AC093903.1	0
LINC00498	105377446
LINC00499	100874047
LINC00500	0
AC098859.2	0
AC093766.1	0
AC109927.1	0
AC109927.2	0
NOCT	25819
ELF2	1998
MGARP	84709
NDUFC1	4717
NAA15	80155
AC097376.2	0
RAB33B	83452
SETD7	80854
AC112236.2	0
AC112236.1	0
MGST2	4258
MAML3	55534
AC131182.1	0
SCOC	60592
SCOC-AS1	100129858
CLGN	1047
MGAT4D	152586
ELMOD2	255520
UCP1	7350
TBC1D9	23158
AC096733.1	0
AC096733.2	0
RNF150	57484
ZNF330	27309
AC107220.1	0
LINC02432	100507639
AC097504.2	0
LINC02276	105377456
IL15	3600
INPP4B	8821
AC139720.2	0
AC139720.1	0
AC104596.1	0
USP38	84640
AC097658.2	0
GAB1	2549
SMARCA5	8467
SMARCA5-AS1	100128055
FREM3	166752
GYPE	2996
GYPB	2994
GYPA	2993
AC106871.1	0
HHIP-AS1	646576
HHIP	64399
ANAPC10	10393
AC109811.1	0
ABCE1	6059
OTUD4	54726
LINC02266	105377466
SMAD1	4086
SMAD1-AS2	101927659
SMAD1-AS1	104326058
LINC02491	105377467
MMAA	166785
AC093864.1	0
C4orf51	646603
ZNF827	152485
AC104791.1	0
AC108206.1	0
AC097372.2	0
LINC01095	100505545
LSM6	11157
REELD1	345051
AC097372.1	0
SLC10A7	84068
POU4F2	5458
TTC29	83894
AC092435.2	0
AC092435.1	0
AC092435.3	0
EDNRA	1909
LINC02507	105377477
AC093835.1	0
TMEM184C	55751
PRMT9	90826
ARHGAP10	79658
NR3C2	4306
AC069272.1	0
AC108935.1	0
AC108156.1	0
LINC02430	107986319
LINC02355	101927849
IQCM	285423
AC093893.1	0
AC105343.1	0
DCLK2	166614
LRBA	987
AC110813.1	0
MAB21L2	10586
RPS3A	6189
SH3D19	152503
AC095055.1	0
PRSS48	345062
AC104819.3	0
FAM160A1-DT	105377486
FAM160A1	729830
AC092611.2	0
GATB	5188
AC092611.1	0
AC107074.1	0
AC112242.1	0
AC097375.2	0
AC097375.1	0
LINC02273	100996286
AC079340.1	0
AC079340.2	0
AC080078.1	0
AC080078.2	0
FBXW7	55294
FBXW7-AS1	102191832
TMEM154	201799
AC106882.1	0
TIGD4	201798
ARFIP1	27236
FHDC1	85462
AC093599.1	0
TRIM2	23321
MND1	84057
TMEM131L	23240
TLR2	7097
RNF175	285533
AC020703.1	0
SFRP2	6423
AC079298.3	0
DCHS2	54798
AC079298.1	0
AC079298.2	0
PLRG1	5356
FGB	2244
FGA	2243
FGG	2266
LRAT	9227
AC009567.1	0
RBM46	166863
AC097467.3	0
AC104407.1	0
NPY2R	4887
AC097467.1	0
MAP9	79884
AC107208.1	0
GUCY1A1	2982
GUCY1B1	2983
ASIC5	51802
TDO2	6999
CTSO	1519
AC096736.3	0
LINC02272	107986322
AC096736.2	0
AC096736.1	0
PDGFC	56034
AC092608.1	0
GLRB	2743
GRIA2	2891
LINC02433	340017
AC093817.1	0
FAM198B	51313
FAM198B-AS1	285505
AC098679.1	0
TMEM144	55314
RXFP1	59350
AC121161.2	0
C4orf46	201725
ETFDH	2110
PPID	5481
FNIP2	57600
C4orf45	152940
RAPGEF2	9693
AC074344.2	0
LINC02233	109729132
LINC02477	105377512
AC104793.1	0
FSTL5	56884
AC023136.1	0
AC005150.1	0
AC022272.1	0
NAF1	92345
NPY1R	4886
NPY5R	4889
TKTL2	84076
TMA16	55319
MARCH1	55016
AC093788.1	0
SMIM31	100505989
APELA	100506013
TRIM61	391712
FAM218A	152756
AC106872.10	0
TRIM60	166655
TRIM75P	391714
TMEM192	201931
KLHL2	11275
GK3P	2713
MSMO1	6307
CPE	1363
LINC01179	101928151
TLL1	7092
AC097487.1	0
SPOCK3	50859
AC079349.1	0
AC116634.1	0
ANXA10	11199
DDX60	55601
DDX60L	91351
PALLD	23022
AC079858.1	0
AC080188.1	0
CBR4	84869
AC021151.1	0
SH3RF1	57630
AC096741.1	0
NEK1	4750
CLCN3	1182
HPF1	54969
LINC02275	100506085
AC084866.2	0
AC084866.1	0
MFAP3L	9848
AADAT	51166
LINC01612	101928223
LINC02512	107986241
LINC02382	100506107
LINC02431	100506122
LINC02504	101928288
AC074254.1	0
LINC02174	105377536
GALNTL6	442117
AC105285.1	0
GALNT7	51809
AC097534.1	0
HMGB2	3148
AC097534.2	0
SAP30	8819
SCRG1	11341
AC093849.1	0
HAND2	9464
HAND2-AS1	79804
AC106895.1	0
LINC02269	101928478
AC106895.2	0
LINC02268	101928509
AC012055.1	0
AC012055.2	0
FBXO8	26269
CEP44	80817
AC116616.1	0
HPGD	3248
AC096751.2	0
GLRA3	8001
ADAM29	11086
AC105914.2	0
AC095050.1	0
AC131094.1	0
GPM6A	2823
AC097537.1	0
WDR17	116966
SPATA4	132851
ASB5	140458
AC019163.1	0
SPCS3	60559
AC093801.1	0
VEGFC	7424
AC092673.1	0
LINC02509	105377556
AC097518.1	0
NEIL3	55247
AC027627.1	0
AGA	175
AC078881.1	0
AC103879.1	0
LINC01098	285501
LINC01099	101928656
AC020551.1	0
AC104803.1	0
LINC00290	728081
LINC02500	101928679
TEMN3-AS1	105377573
AC098864.1	0
TENM3	55714
AC079226.2	0
AC079226.1	0
AC079766.1	0
DCTD	1635
AC019193.3	0
AC019193.2	0
WWC2-AS2	152641
WWC2	80014
WWC2-AS1	101928734
CLDN22	53842
CLDN24	100132463
CDKN2AIP	55602
AC107214.1	0
ING2	3622
AC107214.2	0
RWDD4	201965
TRAPPC11	60684
AC108477.1	0
STOX2	56977
ENPP6	133121
LINC02363	728175
LINC02362	102723766
IRF2	3660
LINC02427	105377585
LINC02365	105377586
CASP3	836
PRIMPOL	201973
CENPU	79682
ACSL1	2180
AC084871.2	0
MIR3945HG	731424
LINC01093	100506229
LINC02437	107986333
HELT	391723
LINC02436	101928877
SLC25A4	291
CFAP97	57587
SNX25	83891
LRP2BP	55805
AC112722.1	0
ANKRD37	353322
UFSP2	55325
C4orf47	441054
CCDC110	256309
AC106897.1	0
PDLIM3	27295
SORBS2	8470
AC093797.1	0
AC108472.1	0
AC096659.1	0
TLR3	7098
FAM149A	25854
CYP4V2	285440
KLKB1	3818
F11	2160
F11-AS1	285441
AC018709.1	0
MTNR1A	4543
FAT1	2195
AC108865.1	0
AC108865.2	0
AC110772.1	0
AC108474.1	0
LINC02374	105377600
AC097652.1	0
LINC02514	105377602
LINC02515	102723920
AC093763.1	0
LINC02492	100506272
AC097521.1	0
ZFP42	132625
TRIML2	205860
TRIML1	339976
AC138781.1	0
LINC02434	105377606
LINC01060	401164
AC093909.2	0
LINC02508	105377610
AC093909.4	0
AC122138.1	0
AC107391.1	0
AC105924.1	0
LINC01262	101928971
AF250324.1	0
FRG1-DT	728339
LINC01596	105377617
FRG1	2483
FRG2	448831
DBET	100419743
DUX4	100288687
PLEKHG4B	153478
LRRC14B	389257
CCDC127	133957
SDHA	6389
AC021087.1	0
PDCD6	10016
AHRR	57491
EXOC3-AS1	116349
EXOC3	11336
SLC9A3	6550
AC106772.2	0
AC106772.1	0
CEP72	55722
TPPP	11076
AC026740.1	0
ZDHHC11B	653082
ZDHHC11	79844
BRD9	65980
TRIP13	9319
AC122719.1	0
AC122719.2	0
AC116351.1	0
AC116351.2	0
NKD2	85409
SLC12A7	10723
AC114291.1	0
SLC6A19	340024
SLC6A18	348932
TERT	7015
CLPTM1L	81037
LINC01511	100506791
SLC6A3	6531
LPCAT1	79888
AC091849.2	0
AC026412.3	0
AC112176.1	0
MRPL36	64979
NDUFS6	4726
AC025183.3	0
LINC02116	101929034
IRX4	50805
AC025183.1	0
AC025183.2	0
AC126768.2	0
AC126768.1	0
AC126768.3	0
AC091891.2	0
AC091891.1	0
IRX2	153572
C5orf38	153571
AC094105.1	0
AC112192.1	0
AC091832.1	0
LINC01019	285577
LINC02162	105374624
LINC01017	102467075
IRX1	79192
AC016595.1	0
AC025773.1	0
AC025187.1	0
LINC02063	105374627
AC106799.3	0
AC106799.2	0
AC106799.1	0
AC010634.1	0
LINC02114	101929153
AC026719.1	0
AC026719.2	0
AC026415.1	0
AC010451.3	0
AC010451.1	0
LINC01020	340094
AC010451.2	0
LINC02121	105374631
AC022424.1	0
ADAMTS16	170690
AC022424.2	0
ICE1	23379
AC010266.2	0
AC010266.1	0
LINC02145	401172
MED10	84246
UBE2QL1	134111
LINC01018	255167
NSUN2	54888
SRD5A1	6715
LINC02102	100505625
TENT4A	11044
AC122710.2	0
AC122710.3	0
LINC02236	109729133
AC122710.1	0
LINC02196	107986402
AC091951.4	0
AC027343.3	0
LINC02123	101929261
AC027343.1	0
AC027343.2	0
LINC02142	105374644
ADCY2	108
AC093305.1	0
C5orf49	134121
MTRR	4552
FASTKD3	79072
AC025174.1	0
LINC02226	729506
AC091965.1	0
AC091965.4	0
MIR4458HG	100505738
AC027328.1	0
AC091932.1	0
LINC02199	101929284
AC021088.1	0
SEMA5A	9037
AC091906.1	0
SEMA5A-AS1	101929338
SNHG18	100505806
TAS2R1	50834
LINC02112	285692
LINC02221	105374648
AC034229.1	0
AC034229.2	0
AC034229.3	0
AC034229.4	0
FAM173B	134145
AC012640.1	0
CCT5	22948
AC012640.4	0
AC012640.3	0
CMBL	134147
AC012640.2	0
MARCH6	10299
ROPN1L-AS1	100505845
ROPN1L	83853
LINC01513	0
AC092336.1	0
LINC02212	101929412
LINC02213	389273
ANKRD33B	651746
ANKRD33B-AS1	0
DAP	1611
AC012629.2	0
AC012629.1	0
CTNND2	1501
AC106771.1	0
LINC01194	404663
LINC02220	105374658
AC016553.1	0
DNAH5	1767
AC016576.1	0
TRIO	7204
OTULINL	54491
AC010491.1	0
OTULIN	90268
ANKH	56172
AC016575.1	0
AC016651.1	0
LINC02149	101929454
FBXL7	23194
AC010638.1	0
MARCH11	441061
AC016650.1	0
AC092335.1	0
LINC02150	101929505
AC020980.1	0
ZNF622	90441
RETREG1	54463
AC022113.1	0
AC022113.2	0
MYO10	4651
BASP1	10409
AC026790.1	0
BASP1-AS1	285696
AC026785.2	0
AC026785.3	0
LINC02111	401177
LINC02217	101929544
LINC02218	102723526
AC106774.10	0
AC106774.8	0
AC106774.9	0
AC106774.7	0
AC106774.6	0
AC106774.5	0
AC233724.20	0
AC233724.17	0
AC233724.18	0
AC233724.19	0
AC233724.15	0
AC233724.6	0
AC233724.16	0
AC233724.12	0
H3.Y	391769
LINC02223	646241
LINC02100	107986408
AC106744.1	0
AC106744.2	0
CDH18	1016
CDH18-AS1	102725105
LINC02241	105374676
LINC02146	105374677
AC093274.1	0
AC091946.2	0
AC091946.1	0
CDH12	1010
AC010445.1	0
PRDM9	56979
C5orf17	439936
AC010387.1	0
CDH10	1008
AC091885.2	0
LINC02239	340107
AC106821.1	0
LINC02228	105374694
LINC02211	105374693
AC099499.2	0
AC099499.1	0
AC106754.1	0
AC022140.1	0
AC025475.1	0
AC113347.4	0
CDH9	1007
AC113355.1	0
PURPL	643401
LINC02103	105374698
AC008825.1	0
LINC02109	101929660
LINC02064	101929681
AC113386.1	0
CDH6	1004
DROSHA	29102
C5orf22	55322
PDZD2	23037
AC022447.3	0
AC022447.1	0
AC022447.7	0
AC025178.1	0
GOLPH3	64083
AC025181.2	0
MTMR12	54545
ZFR	51663
SUB1	10923
LINC02061	105374714
NPR3	4883
AC010343.3	0
LINC02120	340113
AC034223.1	0
AC034223.2	0
LINC02160	105374716
AC034231.1	0
TARS	6897
AC034232.2	0
ADAMTS12	81792
RXFP3	51289
SLC45A2	51151
AMACR	23600
C1QTNF3-AMACR	100534612
C1QTNF3	114899
AC139792.1	0
AC025754.2	0
RAI14	26064
AC025754.1	0
AC026801.2	0
TTC23L	153657
RAD1	5810
BRIX1	55299
DNAJC21	134218
AGXT2	64902
PRLR	5618
SPEF2	79925
AC137810.1	0
IL7R	3575
CAPSL	133690
AC112204.2	0
UGT3A1	133688
UGT3A2	167127
LMBRD2	92255
SKP2	6502
NADK2	133686
NADK2-AS1	0
RANBP3L	202151
SLC1A3	6507
AC008957.2	0
AC008957.1	0
AC026741.1	0
NIPBL	25836
CPLANE1	65250
NUP155	9631
WDR70	55100
GDNF-AS1	100861519
GDNF	2668
LINC02117	105374728
AC008869.1	0
LINC02110	105374729
AC034226.1	0
LINC02107	105374731
LINC02119	101929745
EGFLAM	133584
EGFLAM-AS4	100852408
EGFLAM-AS3	0
EGFLAM-AS2	100506475
EGFLAM-AS1	0
AC010457.1	0
LIFR	3977
LIFR-AS1	100506495
AC010425.1	0
OSMR-AS1	101929768
AC091435.2	0
OSMR	9180
RICTOR	253260
FYB1	2533
C9	735
DAB2	1601
LINC02104	101926940
LINC00603	102467077
LINC00604	0
AC093277.1	0
TTC33	23548
PTGER4	5734
PRKAA1	5562
RPL37	6167
CARD6	84674
C7	730
MROH2B	133558
C6	729
PLCXD3	345557
OXCT1	5019
C5orf51	285636
FBXO4	26272
AC108099.1	0
GHR	2690
CCDC152	100129792
SELENOP	6414
AC008945.1	0
AC008875.1	0
AC025171.3	0
AC025171.5	0
ANXA2R	389289
AC025171.2	0
AC025171.4	0
ZNF131	7690
NIM1K	167359
AC114947.2	0
HMGCS1	3157
CCL28	56477
TMEM267	64417
C5orf34	375444
AC114956.2	0
AC114956.1	0
PAIP1	10605
NNT-AS1	100652772
NNT	23530
AC104119.1	0
FGF10	2255
FGF10-AS1	101927075
LINC02224	102723839
AC093292.1	0
MRPS30-DT	100506674
AC093297.1	0
MRPS30	10884
AC093297.2	0
AC114954.1	0
HCN1	348980
AC122694.1	0
EMB	133418
AC112187.3	0
PARP8	79668
AC022441.1	0
AC022441.2	0
AC008808.2	0
LINC02106	100287592
AC008808.1	0
AC010478.1	0
ISL1	3670
AC091860.2	0
LINC02118	105378960
AC022126.1	0
ITGA1	3672
PELO	53918
AC025180.1	0
ITGA2	3673
AC008966.2	0
MOCS2	4338
AC008966.1	0
FST	10468
NDUFS4	4724
LINC02105	105378966
AC025175.1	0
ARL15	54622
LINC01033	104355136
HSPB3	8988
SNX18	112574
AC112198.3	0
ESM1	11082
GZMK	3003
AC034238.3	0
AC034238.2	0
GZMA	3001
CDC20B	166979
GPX8	493869
MCIDAS	345643
CCNO	10309
AC026704.1	0
DHX29	54505
MTREX	23517
PLPP1	8611
SLC38A9	153129
DDX4	54514
IL31RA	133396
IL6ST	3572
AC008914.1	0
AC008892.1	0
AC016596.1	0
ANKRD55	79722
AC034245.1	0
LINC01948	102467147
C5orf67	101928448
AC008940.1	0
MAP3K1	4214
AC008937.2	0
AC008937.1	0
SETD9	133383
MIER3	166968
AC008937.3	0
AC016644.1	0
GPBP1	65056
AC025470.2	0
ACTBL2	345651
AC008780.1	0
AC008780.2	0
AC106822.1	0
LINC02225	101928539
LINC02101	101928569
PLK2	10769
GAPT	202309
LINC02108	101928600
RAB3C	115827
AC016642.1	0
AC008852.1	0
PDE4D	5144
AC092343.1	0
AC034234.1	0
PART1	25859
DEPDC1B	55789
ELOVL7	79993
AC104113.1	0
ERCC8	1161
AC022445.1	0
NDUFAF2	91942
SMIM15	643155
SMIM15-AS1	101928630
LINC02057	105378992
ZSWIM6	57688
AC026746.1	0
C5orf64-AS1	100506526
AC026434.1	0
KIF2A	3796
DIMT1	27292
IPO11	51194
LRRC70	100130733
HTR1A	3350
RNF180	285671
RGS7BP	401190
SHISAL2B	100132916
SREK1IP1	285672
CWC27	10283
AC092354.2	0
AC092354.1	0
ADAMTS6	11174
AC025176.1	0
CENPK	64105
PPWD1	23398
TRIM23	373
TRAPPC13	80006
SHLD3	0
SGTB	54557
NLN	57486
AC010359.1	0
ERBIN	55914
SREK1	140890
AC025442.1	0
LINC02065	101928741
AC113378.1	0
LINC02229	101928769
MAST4	375449
MAST4-AS1	101928794
CD180	4064
AC010420.1	0
AC112206.2	0
LINC02242	105379006
AC106798.1	0
AC024581.1	0
LINC02219	102467655
PIK3R1	5295
AC024579.1	0
AC010280.2	0
AC010280.3	0
AC010280.1	0
AC093523.1	0
AC093248.1	0
LINC02198	101928885
AC010273.2	0
SLC30A5	64924
AC010273.1	0
CCNB1	891
CENPH	64946
MRPS36	92259
CDK7	1022
CCDC125	202243
AK6	102157402
TAF9	6880
RAD17	5884
MARVELD2	153562
AC145146.1	0
OCLN	100506658
GTF2H2C	728340
SERF1B	728492
SMN2	6607
AC140134.2	0
AC146944.4	0
SERF1A	8293
SMN1	6606
AC139834.1	0
NAIP	4671
GTF2H2	2966
LINC02197	102724392
AC145141.2	0
AC145141.1	0
BDP1	55814
MCCC2	64087
CARTPT	9607
MAP1B	4131
MRPS27	23107
PTCD2	79810
ZNF366	167465
LINC02056	102477328
AC063979.2	0
AC035140.1	0
TNPO1	3842
AC008972.1	0
AC008972.2	0
FCHO2	115548
TMEM171	134285
AC116345.3	0
TMEM174	134288
AC116345.1	0
LINC02230	105379033
FOXD1	2297
FOXD1-AS1	0
LINC01385	0
LINC01386	104355294
AC099522.2	0
BTF3	689
ANKRA2	57763
UTP15	84135
ARHGEF28	64283
AC091868.2	0
AC093283.1	0
LINC02122	105379036
LINC01335	102503429
AC106732.1	0
LINC01333	101929082
LINC01332	0
LINC01331	104310351
ENC1	8507
HEXB	3074
GFM2	84340
NSA2	10412
FAM169A	26049
AC010501.1	0
AC116337.3	0
GCNT4	51301
LINC01336	104326191
ANKRD31	256006
AC008897.2	0
HMGCR	3156
COL4A3BP	10087
AC008897.3	0
POLK	51426
AC010245.1	0
AC010245.2	0
ANKDD1B	728780
POC5	134359
AC026774.1	0
SV2C	22987
AC113404.1	0
IQGAP2	10788
AC026725.1	0
F2RL2	2151
AC025188.1	0
F2R	2149
F2RL1	2150
S100Z	170591
CRHBP	1393
AGGF1	55109
AC008581.2	0
ZBED3	84327
AC008581.1	0
ZBED3-AS1	728723
AC022414.1	0
PDE8B	8622
WDR41	55255
OTP	23440
TBCA	6902
AC108482.1	0
AP3B1	8546
SCAMP1-AS1	728769
SCAMP1	9522
LHFPL2	10184
ARSB	411
DMGDH	29958
BHMT2	23743
BHMT	635
JMY	133746
HOMER1	9456
TENT2	167153
CMYA5	202333
AC008496.2	0
LINC01455	105616916
MTX3	345778
THBS4	7060
AC012636.1	0
SERINC5	256987
AC010260.1	0
SPZ1	84654
ZFYVE16	9765
AC008771.1	0
FAM151B	167555
ANKRD34B	340120
LINC01337	103689917
DHFR	1719
AC008434.1	0
MSH3	4437
RASGRF2-AS1	102524628
RASGRF2	5924
AC026427.1	0
CKMT2-AS1	100131067
CKMT2	1160
ZCCHC9	84240
ACOT12	134526
SSBP2	23635
AC026726.1	0
ATG10	83734
ATG10-AS1	0
RPS23	6228
ATP6AP1L	92270
AC026782.1	0
AC026782.2	0
AC008885.2	0
LINC01338	102546175
AC108174.1	0
AC027338.2	0
AC027338.1	0
AC104118.1	0
TMEM167A	153339
XRCC4	7518
VCAN	1462
VCAN-AS1	105379054
HAPLN1	1404
EDIL3	10085
AC113383.1	0
AC114928.1	0
AC117522.2	0
AC010486.1	0
AC010486.2	0
AC010486.3	0
AC010595.1	0
AC026414.1	0
AC016550.1	0
AC016550.2	0
AC016550.3	0
COX7C	1350
LINC02059	100505878
AC008539.1	0
AC109492.1	0
LINC01949	55338
RASA1	5921
CCNH	902
AC018754.1	0
LINC02488	111082994
LINC02144	105379069
TMEM161B	153396
TMEM161B-AS1	100505894
LINC02060	102546226
AC091826.2	0
LINC00461	645323
MEF2C-AS2	109729137
AC008525.1	0
AC008525.2	0
MEF2C	4208
MEF2C-AS1	101929423
AC074131.1	0
LINC02161	105379076
AC008448.1	0
AC113167.1	0
AC099554.1	0
CETN3	1070
MBLAC2	153364
POLR3G	10622
LYSMD3	116068
ADGRV1	84059
AC093281.1	0
AC093281.2	0
AC123595.1	0
LUCAT1	100505994
AC123595.2	0
AC008799.2	0
ARRDC3	57561
ARRDC3-AS1	100129716
AC114316.2	0
AC114316.1	0
AC124854.1	0
AC026780.1	0
AC026780.2	0
AC008517.1	0
LINC02058	107984117
AC012625.1	0
NR2F1-AS1	441094
NR2F1	7025
FAM172A	83989
POU5F2	134187
AC108102.1	0
KIAA0825	285600
SLF1	84250
MCTP1	79772
AC008534.1	0
AC012312.1	0
FAM81B	153643
TTC37	9652
ARSK	153642
GPR150	285601
RFESD	317671
SPATA9	83890
AC008840.1	0
RHOBTB3	22836
GLRX	2745
AC008592.4	0
AC008592.5	0
LINC01554	202299
ELL2	22936
AC104123.1	0
AC008592.2	0
MIR583HG	107984114
AC099509.1	0
AC099509.2	0
PCSK1	5122
CAST	831
AC020900.1	0
ERAP1	51752
AC008906.1	0
AC008906.2	0
AC009126.1	0
ERAP2	64167
LNPEP	4012
LIX1-AS1	101926893
LIX1	167410
RIOK2	55781
AC008883.1	0
AC008883.2	0
LINC01340	102546227
LINC02234	109729164
LINC01846	105379098
RGMB	285704
RGMB-AS1	503569
